LOADING_MW_ACTUAL_CAISO,LOADING_MW_ACTUAL_PGE,LOADING_MW_ACTUAL_SCE,LOADING_MW_ACTUAL_SDGE,GAS_PRICE_PGE,GAS_PRICE_SCE,Day_of_week,Month,DA_LMP_PGE_NP15
24360,11152,10821,2294,3.83,4.56,0,1,26.09
24456,11152,10919,2295,3.83,4.56,0,1,24.87
24456,11206,10873,2287,3.83,4.56,0,1,23.48
24460,11230,10874,2269,3.83,4.56,0,1,25.57
24860,11521,10962,2287,3.83,4.56,0,1,29.34
26113,12216,11330,2469,3.83,4.56,0,1,33.4
27809,12941,12044,2721,3.83,4.56,0,1,42.1
28095,13049,12189,2753,3.83,4.56,0,1,43.09
27536,12738,12010,2683,3.83,4.56,0,1,37.94
26537,12200,11662,2570,3.83,4.56,0,1,34.64
25100,11493,11098,2405,3.83,4.56,0,1,32.73
23314,10690,10318,2204,3.83,4.56,0,1,30.4
21814,9979,9673,2061,3.83,4.56,0,1,27.33
20872,9554,9249,1969,3.77,4.49,0,1,23.35
20206,9244,8964,1897,3.77,4.49,0,1,22.93
19813,9060,8796,1854,3.77,4.49,0,1,22.36
19858,9076,8821,1854,3.77,4.49,0,1,22.79
20680,9436,9192,1937,3.77,4.49,0,1,24.25
22411,10243,9932,2113,3.77,4.49,0,1,26.13
24617,11341,10800,2344,3.77,4.49,0,1,36.26
25519,11893,11100,2395,3.77,4.49,0,1,36.1
25167,11755,11021,2272,3.77,4.49,0,1,29.37
24382,11595,10610,2066,3.77,4.49,0,1,26.68
23515,11212,10295,1898,3.77,4.49,0,1,24.44
22969,11016,10032,1806,3.77,4.49,0,1,21.89
22659,10842,9911,1792,3.77,4.49,0,1,20.08
22768,10886,9938,1825,3.77,4.49,0,1,18.72
23076,10949,10061,1940,3.77,4.49,0,1,21.35
23728,11127,10333,2129,3.77,4.49,0,1,26.63
24957,11555,10876,2387,3.77,4.49,0,1,33.35
26896,12441,11701,2656,3.77,4.49,0,1,50.41
27356,12694,11873,2700,3.77,4.49,0,1,46.67
26857,12453,11686,2634,3.77,4.49,0,1,42.01
26057,12080,11349,2530,3.77,4.49,0,1,37.61
24783,11441,10865,2382,3.77,4.49,0,1,34.66
23145,10716,10171,2179,3.77,4.49,0,1,29.9
21861,10210,9562,2010,3.77,4.49,0,1,28.89
21040,9837,9168,1944,3.8,4.17,0,1,27.52
20456,9550,8911,1903,3.8,4.17,0,1,25.42
20112,9390,8770,1861,3.8,4.17,0,1,24.28
20244,9456,8837,1860,3.8,4.17,0,1,25.08
21055,9803,9239,1915,3.8,4.17,0,1,27.2
22781,10492,10051,2114,3.8,4.17,0,1,30.65
24969,11475,10984,2356,3.8,4.17,0,1,34.99
25799,12068,11194,2375,3.8,4.17,0,1,36.88
25115,11897,10904,2179,3.8,4.17,0,1,27.83
24162,11558,10516,1981,3.8,4.17,0,1,26.12
23435,11215,10281,1842,3.8,4.17,0,1,23.85
23175,11119,10176,1785,3.8,4.17,0,1,22.52
23094,11129,10108,1772,3.8,4.17,0,1,21.17
23530,11410,10191,1847,3.8,4.17,0,1,20.48
23561,11195,10320,1965,3.8,4.17,0,1,23.15
24002,11271,10509,2138,3.8,4.17,0,1,25.98
25361,11895,11011,2362,3.8,4.17,0,1,31.24
27027,12622,11703,2607,3.8,4.17,0,1,43.01
27467,12781,11951,2640,3.8,4.17,0,1,41.32
26944,12523,11758,2567,3.8,4.17,0,1,36.87
26086,12072,11445,2473,3.8,4.17,0,1,35.01
24780,11421,10931,2333,3.8,4.17,0,1,33.51
23160,10676,10267,2123,3.8,4.17,0,1,30
21649,9960,9637,1957,3.8,4.17,0,1,27.99
20750,9533,9234,1883,3.77,3.66,0,1,26.41
20274,9426,8920,1820,3.77,3.66,0,1,25.99
19929,9333,8708,1775,3.77,3.66,0,1,24.44
19954,9375,8693,1771,3.77,3.66,0,1,24.7
20782,9763,9042,1853,3.77,3.66,0,1,25.81
22557,10494,9883,2049,3.77,3.66,0,1,27.81
24583,11341,10823,2275,3.77,3.66,0,1,36.83
25567,11944,11147,2313,3.77,3.66,0,1,34.61
25040,11717,10976,2196,3.77,3.66,0,1,28.17
24146,11303,10716,2017,3.77,3.66,0,1,23.77
23443,10882,10566,1898,3.77,3.66,0,1,20.14
22947,10508,10523,1820,3.77,3.66,0,1,18.61
22581,10275,10462,1754,3.77,3.66,0,1,17.02
22698,10360,10474,1769,3.77,3.66,0,1,15.7
23037,10543,10454,1945,3.77,3.66,0,1,17.11
23567,10903,10458,2122,3.77,3.66,0,1,21.98
24787,11541,10816,2345,3.77,3.66,0,1,31.04
26506,12265,11584,2566,3.77,3.66,0,1,37.69
26698,12329,11691,2585,3.77,3.66,0,1,36.76
26005,12001,11390,2519,3.77,3.66,0,1,34.03
25191,11599,11062,2434,3.77,3.66,0,1,32.61
24200,11124,10676,2304,3.77,3.66,0,1,31.54
22859,10516,10116,2133,3.77,3.66,0,1,30.32
21528,9887,9560,1986,3.77,3.66,0,1,27.97
20480,9375,9108,1900,3.66,3.45,1,1,23.7
19704,9032,8734,1839,3.66,3.45,1,1,25.96
19117,8794,8454,1768,3.66,3.45,1,1,23.82
18970,8714,8397,1755,3.66,3.45,1,1,24.75
19293,8813,8596,1775,3.66,3.45,1,1,24.78
20210,9145,9085,1864,3.66,3.45,1,1,27.94
21275,9648,9506,1996,3.66,3.45,1,1,32.35
21774,9994,9598,2048,3.66,3.45,1,1,31.78
21733,10129,9494,1981,3.66,3.45,1,1,27.72
21184,9947,9367,1760,3.66,3.45,1,1,22.1
20451,9617,9132,1605,3.66,3.45,1,1,18.09
19954,9439,8902,1520,3.66,3.45,1,1,14.95
19757,9284,8874,1509,3.66,3.45,1,1,15.7
19838,9254,8938,1561,3.66,3.45,1,1,13.52
20392,9452,9149,1707,3.66,3.45,1,1,15.85
21388,9938,9454,1915,3.66,3.45,1,1,22.96
22869,10610,10009,2165,3.66,3.45,1,1,31.12
24727,11399,10826,2413,3.66,3.45,1,1,40
25182,11573,11061,2457,3.66,3.45,1,1,37.98
24766,11324,10948,2403,3.66,3.45,1,1,35
24131,10995,10714,2328,3.66,3.45,1,1,32.55
23237,10577,10346,2222,3.66,3.45,1,1,30
22027,9993,9865,2077,3.66,3.45,1,1,27.41
20863,9467,9367,1938,3.66,3.45,1,1,26.7
20085,9150,8996,1847,3.66,3.45,1,1,24.66
19386,8824,8694,1774,3.66,3.45,1,1,25.06
18899,8615,8461,1724,3.66,3.45,1,1,25.52
18696,8528,8370,1696,3.66,3.45,1,1,25.6
18749,8574,8360,1711,3.66,3.45,1,1,25.07
19211,8776,8543,1781,3.66,3.45,1,1,27.22
19895,9126,8776,1872,3.66,3.45,1,1,28.43
20412,9496,8843,1945,3.66,3.45,1,1,26.38
20818,9702,8979,2012,3.66,3.45,1,1,20.29
20838,9684,8995,2042,3.66,3.45,1,1,15.12
20836,9697,9037,1998,3.66,3.45,1,1,13.15
20428,9467,8950,1906,3.66,3.45,1,1,7.9
20001,9348,8732,1808,3.66,3.45,1,1,10
20158,9521,8707,1821,3.66,3.45,1,1,8.34
20426,9593,8865,1861,3.66,3.45,1,1,9.26
20943,9700,9128,2020,3.66,3.45,1,1,16.49
22608,10393,9840,2277,3.66,3.45,1,1,27.25
24724,11415,10698,2519,3.66,3.45,1,1,34.83
25498,11820,11033,2551,3.66,3.45,1,1,33.97
25207,11630,10997,2486,3.66,3.45,1,1,33.28
24575,11328,10768,2385,3.66,3.45,1,1,30.65
23489,10790,10358,2248,3.66,3.45,1,1,28.59
22063,10137,9772,2064,3.66,3.45,1,1,26.68
20716,9494,9210,1920,3.66,3.45,1,1,23.1
19892,9116,8792,1885,3.66,3.45,0,1,20.22
19344,8880,8550,1811,3.66,3.45,0,1,19.66
19199,8796,8521,1778,3.66,3.45,0,1,19.66
19481,8960,8634,1782,3.66,3.45,0,1,20.55
20544,9474,9114,1847,3.66,3.45,0,1,21.84
22378,10289,9926,2053,3.66,3.45,0,1,27.36
24560,11331,10812,2300,3.66,3.45,0,1,38.15
25460,11919,11097,2328,3.66,3.45,0,1,37.4
24784,11588,10914,2174,3.66,3.45,0,1,27.16
23748,11100,10576,1975,3.66,3.45,0,1,19.98
23211,10822,10456,1843,3.66,3.45,0,1,19.84
23025,10680,10480,1779,3.66,3.45,0,1,15.89
22797,10539,10390,1785,3.66,3.45,0,1,17.26
22872,10567,10409,1816,3.66,3.45,0,1,16
23306,10676,10606,1945,3.66,3.45,0,1,17.47
23902,10761,10893,2168,3.66,3.45,0,1,25.64
25328,11493,11359,2391,3.66,3.45,0,1,31.18
27181,12401,12038,2649,3.66,3.45,0,1,44.62
27716,12712,12213,2696,3.66,3.45,0,1,42.42
27149,12444,11993,2617,3.66,3.45,0,1,35.72
26244,11988,11665,2496,3.66,3.45,0,1,32.72
24912,11326,11152,2340,3.66,3.45,0,1,30.68
23197,10535,10440,2129,3.66,3.45,0,1,28.45
21734,9852,9808,1982,3.66,3.45,0,1,26.77
20871,9461,9416,1902,3.7,3.94,0,1,22.55
20316,9189,9205,1828,3.7,3.94,0,1,22.15
20031,9033,9111,1790,3.7,3.94,0,1,20.76
20143,9077,9173,1791,3.7,3.94,0,1,21.71
21013,9471,9552,1881,3.7,3.94,0,1,22.4
22821,10338,10272,2092,3.7,3.94,0,1,30.2
24984,11449,11073,2334,3.7,3.94,0,1,40.91
25705,11963,11249,2363,3.7,3.94,0,1,35.4
24971,11814,10864,2174,3.7,3.94,0,1,28.86
24057,11504,10464,1986,3.7,3.94,0,1,26.37
23430,11274,10201,1859,3.7,3.94,0,1,22.73
23022,10997,10124,1808,3.7,3.94,0,1,19.65
22798,10726,10160,1824,3.7,3.94,0,1,18.44
22796,10538,10281,1886,3.7,3.94,0,1,17.04
23049,10494,10459,1999,3.7,3.94,0,1,18.27
23786,10732,10823,2146,3.7,3.94,0,1,23.31
25219,11419,11329,2382,3.7,3.94,0,1,28.75
27188,12377,12089,2627,3.7,3.94,0,1,36.66
27766,12776,12227,2665,3.7,3.94,0,1,36.27
27266,12537,12038,2592,3.7,3.94,0,1,35.24
26388,12111,11697,2480,3.7,3.94,0,1,33.61
25057,11450,11188,2321,3.7,3.94,0,1,30.64
23320,10641,10464,2118,3.7,3.94,0,1,27.09
21860,9969,9829,1965,3.7,3.94,0,1,23.6
21109,9606,9505,1899,3.67,3.83,0,1,19.28
20525,9352,9238,1834,3.67,3.83,0,1,19.24
20222,9208,9114,1795,3.67,3.83,0,1,18.84
20355,9273,9181,1792,3.67,3.83,0,1,19.37
21173,9662,9528,1872,3.67,3.83,0,1,20.62
23069,10507,10360,2084,3.67,3.83,0,1,28.55
25387,11648,11285,2325,3.67,3.83,0,1,39.4
26031,12173,11371,2348,3.67,3.83,0,1,34.97
25257,11936,11016,2166,3.67,3.83,0,1,28.23
24087,11394,10595,1979,3.67,3.83,0,1,24.48
23012,10802,10289,1822,3.67,3.83,0,1,20.15
22460,10441,10183,1737,3.67,3.83,0,1,19.54
22322,10284,10219,1728,3.67,3.83,0,1,16.64
22733,10258,10585,1803,3.67,3.83,0,1,14.84
23244,10323,10868,1966,3.67,3.83,0,1,16.95
24254,10789,11173,2201,3.67,3.83,0,1,23.94
25715,11539,11658,2415,3.67,3.83,0,1,30.83
27467,12522,12180,2664,3.67,3.83,0,1,40
28011,12853,12359,2696,3.67,3.83,0,1,40
27545,12661,12178,2603,3.67,3.83,0,1,39.66
26674,12253,11827,2492,3.67,3.83,0,1,35.77
25315,11585,11285,2346,3.67,3.83,0,1,30.92
23646,10801,10594,2155,3.67,3.83,0,1,28.86
22205,10123,9989,1998,3.67,3.83,0,1,25.73
21268,9706,9539,1926,3.68,3.93,0,1,25.29
20632,9403,9260,1869,3.68,3.93,0,1,24.31
20233,9240,9070,1821,3.68,3.93,0,1,23.87
20265,9270,9063,1825,3.68,3.93,0,1,24.12
21158,9660,9464,1920,3.68,3.93,0,1,26.96
23012,10476,10284,2128,3.68,3.93,0,1,31.25
25321,11628,11191,2370,3.68,3.93,0,1,41.59
25953,12140,11301,2377,3.68,3.93,0,1,38.54
25168,11837,11009,2191,3.68,3.93,0,1,29.24
24198,11343,10750,1999,3.68,3.93,0,1,24.6
23278,10798,10527,1857,3.68,3.93,0,1,22.47
22822,10411,10524,1798,3.68,3.93,0,1,20.49
22623,10160,10562,1816,3.68,3.93,0,1,18.39
22739,10094,10682,1881,3.68,3.93,0,1,17.97
23179,10205,10891,2003,3.68,3.93,0,1,21.03
24079,10694,11112,2188,3.68,3.93,0,1,25.25
25528,11580,11457,2396,3.68,3.93,0,1,31.87
27249,12456,12063,2635,3.68,3.93,0,1,41.71
27702,12704,12228,2674,3.68,3.93,0,1,41.8
27238,12488,12060,2593,3.68,3.93,0,1,38.28
26450,12118,11742,2492,3.68,3.93,0,1,33.27
25177,11502,11242,2336,3.68,3.93,0,1,31.53
23569,10739,10591,2143,3.68,3.93,0,1,28.36
22146,10060,9993,1996,3.68,3.93,0,1,27.02
21264,9657,9572,1933,3.67,4.07,0,1,26.36
20575,9348,9269,1855,3.67,4.07,0,1,24.46
20305,9245,9135,1818,3.67,4.07,0,1,24.05
20377,9257,9181,1830,3.67,4.07,0,1,23.7
21142,9591,9523,1914,3.67,4.07,0,1,24.56
22894,10426,10233,2112,3.67,4.07,0,1,29.49
25028,11538,11017,2341,3.67,4.07,0,1,37.94
25576,11937,11151,2354,3.67,4.07,0,1,36.37
24721,11526,10906,2162,3.67,4.07,0,1,28.57
23724,11090,10555,1975,3.67,4.07,0,1,23.08
22924,10654,10321,1854,3.67,4.07,0,1,20
22304,10217,10167,1830,3.67,4.07,0,1,18.65
22035,9936,10177,1834,3.67,4.07,0,1,16.01
22276,9793,10502,1900,3.67,4.07,0,1,15.12
22874,10003,10782,2011,3.67,4.07,0,1,17.9
23740,10455,11045,2158,3.67,4.07,0,1,24.62
25065,11178,11415,2381,3.67,4.07,0,1,30.71
26560,12008,11883,2580,3.67,4.07,0,1,39.19
26913,12277,11951,2593,3.67,4.07,0,1,39.6
26294,12000,11687,2509,3.67,4.07,0,1,37.59
25566,11643,11406,2411,3.67,4.07,0,1,33.26
24515,11167,10958,2289,3.67,4.07,0,1,31.92
23102,10551,10339,2120,3.67,4.07,0,1,27.48
21743,9943,9734,1974,3.67,4.07,0,1,26.46
20814,9580,9258,1883,3.65,4.04,1,2,26.56
20230,9401,8921,1812,3.65,4.04,1,2,25.55
19996,9424,8706,1767,3.65,4.04,1,2,23.68
19828,9370,8604,1751,3.65,4.04,1,2,23.11
20127,9491,8741,1786,3.65,4.04,1,2,22.59
20940,9856,9105,1864,3.65,4.04,1,2,26.73
21848,10374,9392,1960,3.65,4.04,1,2,33.92
22160,10713,9359,1966,3.65,4.04,1,2,28.45
21903,10717,9212,1864,3.65,4.04,1,2,19.75
21133,10412,8901,1724,3.65,4.04,1,2,15.08
20336,9892,8710,1646,3.65,4.04,1,2,13.66
19818,9464,8674,1597,3.65,4.04,1,2,9.74
19645,9212,8746,1607,3.65,4.04,1,2,10.36
19968,9245,8973,1674,3.65,4.04,1,2,10.37
20757,9548,9312,1819,3.65,4.04,1,2,12.58
21820,9956,9789,1997,3.65,4.04,1,2,18.52
23205,10526,10373,2225,3.65,4.04,1,2,28.77
24924,11416,10986,2438,3.65,4.04,1,2,40.07
25470,11756,11147,2481,3.65,4.04,1,2,42.74
24959,11542,10927,2404,3.65,4.04,1,2,38.76
24309,11259,10650,2313,3.65,4.04,1,2,36.02
23406,10803,10316,2200,3.65,4.04,1,2,32.92
22114,10186,9783,2058,3.65,4.04,1,2,29.34
20878,9614,9259,1917,3.65,4.04,1,2,25.78
20179,9367,8894,1828,3.65,4.04,1,2,28.41
19771,9298,8622,1759,3.65,4.04,1,2,26.07
19492,9196,8484,1716,3.65,4.04,1,2,25.95
19318,9124,8397,1697,3.65,4.04,1,2,24.57
19437,9179,8441,1711,3.65,4.04,1,2,25.82
19999,9494,8628,1763,3.65,4.04,1,2,28.24
20590,9832,8797,1838,3.65,4.04,1,2,31.09
20786,10186,8645,1827,3.65,4.04,1,2,25.12
20827,10477,8499,1734,3.65,4.04,1,2,18.58
20491,10438,8335,1618,3.65,4.04,1,2,13.56
19766,9900,8237,1533,3.65,4.04,1,2,8.3
19232,9521,8107,1509,3.65,4.04,1,2,2.89
18885,9195,8069,1528,3.65,4.04,1,2,0.16
19189,9197,8296,1604,3.65,4.04,1,2,0
20020,9507,8611,1797,3.65,4.04,1,2,0.66
20765,9754,8957,1959,3.65,4.04,1,2,9.89
22033,10303,9521,2120,3.65,4.04,1,2,19.42
24025,11209,10377,2353,3.65,4.04,1,2,29.4
24780,11682,10607,2403,3.65,4.04,1,2,33.16
24807,11845,10495,2377,3.65,4.04,1,2,33.31
24722,11825,10473,2334,3.65,4.04,1,2,33.28
23803,11361,10128,2225,3.65,4.04,1,2,30.59
22337,10660,9547,2037,3.65,4.04,1,2,28.16
21216,10206,8991,1920,3.65,4.04,1,2,25.76
20684,10110,8668,1808,3.65,4.04,0,2,27.32
20196,9877,8473,1743,3.65,4.04,0,2,24.29
20002,9782,8403,1709,3.65,4.04,0,2,23.32
20288,9928,8526,1718,3.65,4.04,0,2,23.76
21289,10368,8996,1802,3.65,4.04,0,2,25.1
23114,11115,9882,1989,3.65,4.04,0,2,30.54
25418,12162,10898,2223,3.65,4.04,0,2,39.02
26269,12536,11301,2298,3.65,4.04,0,2,36.9
25354,11707,11334,2185,3.65,4.04,0,2,29.52
24081,10934,11028,1980,3.65,4.04,0,2,22.02
23084,10476,10582,1853,3.65,4.04,0,2,20.33
22349,10067,10381,1785,3.65,4.04,0,2,17.55
22444,10052,10405,1874,3.65,4.04,0,2,17.56
22660,10106,10438,2004,3.65,4.04,0,2,13.6
22500,10124,10311,1951,3.65,4.04,0,2,14.01
23313,10548,10587,2064,3.65,4.04,0,2,22.58
25417,11784,11168,2341,3.65,4.04,0,2,29.03
28039,13097,12154,2653,3.65,4.04,0,2,39.6
29143,13641,12637,2728,3.65,4.04,0,2,41.5
28888,13497,12585,2668,3.65,4.04,0,2,41.56
28092,13080,12317,2558,3.65,4.04,0,2,38.17
26693,12356,11816,2390,3.65,4.04,0,2,34.9
24818,11427,11091,2174,3.65,4.04,0,2,31.03
23329,10722,10468,2015,3.65,4.04,0,2,27.59
22563,10412,10085,1941,3.75,4.19,0,2,27.61
21982,10133,9843,1879,3.75,4.19,0,2,25.52
21737,10015,9745,1848,3.75,4.19,0,2,25.05
21918,10115,9806,1866,3.75,4.19,0,2,26.63
22875,10556,10217,1967,3.75,4.19,0,2,29.33
24859,11512,11015,2194,3.75,4.19,0,2,39.77
27140,12663,11869,2461,3.75,4.19,0,2,48.26
27569,12967,11974,2483,3.75,4.19,0,2,41.91
26221,12266,11536,2284,3.75,4.19,0,2,29.79
24751,11569,10993,2062,3.75,4.19,0,2,23.15
23379,10773,10616,1867,3.75,4.19,0,2,21
22773,10606,10308,1743,3.75,4.19,0,2,17.97
22592,10595,10173,1714,3.75,4.19,0,2,14.28
22601,10533,10191,1765,3.75,4.19,0,2,13.08
22749,10448,10322,1868,3.75,4.19,0,2,16.17
23740,10836,10735,2056,3.75,4.19,0,2,21.73
25861,11836,11549,2359,3.75,4.19,0,2,32.61
28436,13058,12561,2695,3.75,4.19,0,2,44.91
29456,13564,12972,2796,3.75,4.19,0,2,46.8
29198,13384,12934,2756,3.75,4.19,0,2,47.79
28546,13055,12699,2671,3.75,4.19,0,2,43.03
27163,12369,12160,2517,3.75,4.19,0,2,41.4
25288,11433,11438,2304,3.75,4.19,0,2,34.68
23721,10724,10745,2141,3.75,4.19,0,2,36.13
22754,10286,10282,2075,3.79,3.77,0,2,28.32
22167,10021,10013,2019,3.79,3.77,0,2,27.8
21912,9904,9902,1989,3.79,3.77,0,2,27.58
22073,9986,9959,2007,3.79,3.77,0,2,27.44
23005,10424,10336,2117,3.79,3.77,0,2,27.76
25039,11348,11200,2354,3.79,3.77,0,2,37.94
27465,12518,12186,2616,3.79,3.77,0,2,47.24
28007,12872,12352,2641,3.79,3.77,0,2,42.03
26793,12163,12039,2459,3.79,3.77,0,2,37.05
25350,11357,11616,2258,3.79,3.77,0,2,27.78
24097,10771,11182,2037,3.79,3.77,0,2,23
23260,10499,10806,1859,3.79,3.77,0,2,21.89
22706,10240,10556,1821,3.79,3.77,0,2,18.22
22781,10317,10517,1859,3.79,3.77,0,2,15.9
23196,10491,10630,1987,3.79,3.77,0,2,17.79
23756,10761,10815,2095,3.79,3.77,0,2,25.58
25446,11638,11368,2352,3.79,3.77,0,2,30.3
27680,12659,12240,2684,3.79,3.77,0,2,39.74
28755,13188,12665,2802,3.79,3.77,0,2,40.78
28407,13018,12519,2769,3.79,3.77,0,2,37.1
27680,12631,12263,2687,3.79,3.77,0,2,36.34
26363,11988,11757,2528,3.79,3.77,0,2,34.24
24610,11142,11060,2322,3.79,3.77,0,2,32.42
23050,10437,10376,2152,3.79,3.77,0,2,28.59
22104,10023,9929,2068,3.73,3.56,0,2,26.45
21492,9746,9652,2013,3.73,3.56,0,2,24.78
21182,9611,9522,1968,3.73,3.56,0,2,23.92
21275,9698,9534,1958,3.73,3.56,0,2,24.07
22178,10094,9936,2057,3.73,3.56,0,2,25.79
24196,11001,10821,2274,3.73,3.56,0,2,34.24
26512,12146,11734,2525,3.73,3.56,0,2,41.57
27026,12560,11840,2525,3.73,3.56,0,2,36.46
25808,11960,11459,2301,3.73,3.56,0,2,29.16
24499,11344,11020,2058,3.73,3.56,0,2,21.42
23446,10780,10720,1880,3.73,3.56,0,2,20.93
22794,10496,10474,1764,3.73,3.56,0,2,17.74
22605,10503,10316,1729,3.73,3.56,0,2,15.69
22647,10497,10343,1752,3.73,3.56,0,2,14.43
22852,10499,10423,1877,3.73,3.56,0,2,14.95
23461,10760,10578,2071,3.73,3.56,0,2,19.33
24910,11466,11071,2318,3.73,3.56,0,2,29.82
26880,12372,11840,2608,3.73,3.56,0,2,35.52
27857,12846,12240,2708,3.73,3.56,0,2,39.24
27415,12652,12036,2663,3.73,3.56,0,2,36.7
26739,12277,11826,2572,3.73,3.56,0,2,34
25568,11674,11408,2423,3.73,3.56,0,2,32.21
23962,10852,10820,2228,3.73,3.56,0,2,27.6
22532,10189,10196,2085,3.73,3.56,0,2,26.84
21544,9783,9706,1992,3.69,3.63,0,2,25.61
20959,9523,9444,1927,3.69,3.63,0,2,23.99
20671,9382,9332,1888,3.69,3.63,0,2,22.9
20848,9469,9405,1901,3.69,3.63,0,2,21.56
21838,9900,9855,2003,3.69,3.63,0,2,23.26
23764,10780,10685,2210,3.69,3.63,0,2,28.42
26043,11931,11569,2447,3.69,3.63,0,2,40.53
26612,12294,11772,2455,3.69,3.63,0,2,34.72
25359,11642,11414,2225,3.69,3.63,0,2,27.18
23927,10941,10930,1989,3.69,3.63,0,2,21.95
22951,10456,10617,1819,3.69,3.63,0,2,20.68
22378,10267,10347,1710,3.69,3.63,0,2,17.68
22019,10063,10212,1694,3.69,3.63,0,2,16.15
22140,10100,10210,1782,3.69,3.63,0,2,14.22
22554,10267,10337,1903,3.69,3.63,0,2,15.21
23225,10529,10578,2069,3.69,3.63,0,2,21.95
24608,11304,10975,2275,3.69,3.63,0,2,28.04
26436,12128,11720,2530,3.69,3.63,0,2,35.06
27214,12504,12041,2609,3.69,3.63,0,2,39.03
26651,12241,11798,2551,3.69,3.63,0,2,35.85
25873,11931,11413,2467,3.69,3.63,0,2,32.37
24884,11474,11002,2346,3.69,3.63,0,2,31.19
23526,10821,10451,2192,3.69,3.63,0,2,27.84
22264,10231,9940,2030,3.69,3.63,0,2,26.63
21477,9888,9576,1949,3.69,3.54,1,2,25.8
20843,9575,9326,1875,3.69,3.54,1,2,24.84
20409,9403,9109,1826,3.69,3.54,1,2,23.08
20282,9353,9050,1804,3.69,3.54,1,2,23
20592,9483,9197,1832,3.69,3.54,1,2,23.25
21359,9828,9525,1918,3.69,3.54,1,2,27.54
22277,10351,9817,2015,3.69,3.54,1,2,36.06
22616,10715,9790,2021,3.69,3.54,1,2,28.67
22445,10928,9532,1905,3.69,3.54,1,2,19.55
21764,10726,9225,1744,3.69,3.54,1,2,14.14
20703,10097,8949,1597,3.69,3.54,1,2,9.96
19888,9568,8750,1515,3.69,3.54,1,2,5.38
19412,9271,8593,1495,3.69,3.54,1,2,4.1
19468,9244,8638,1534,3.69,3.54,1,2,2.05
20092,9513,8852,1673,3.69,3.54,1,2,5.17
21064,9920,9198,1893,3.69,3.54,1,2,12.11
22467,10503,9775,2132,3.69,3.54,1,2,23.65
24539,11476,10625,2379,3.69,3.54,1,2,32.18
25530,11959,11036,2473,3.69,3.54,1,2,37.7
25188,11808,10899,2419,3.69,3.54,1,2,36.76
24670,11566,10702,2340,3.69,3.54,1,2,33.33
23869,11164,10405,2239,3.69,3.54,1,2,30.29
22637,10580,9908,2091,3.69,3.54,1,2,26.77
21412,10036,9374,1946,3.69,3.54,1,2,22.95
20564,9758,8893,1854,3.69,3.54,1,2,22.44
20104,9681,8579,1783,3.69,3.54,1,2,21.65
19741,9509,8425,1743,3.69,3.54,1,2,22.73
19585,9402,8361,1753,3.69,3.54,1,2,24.69
19566,9270,8454,1767,3.69,3.54,1,2,25.69
20061,9478,8692,1810,3.69,3.54,1,2,26.46
20768,9873,8939,1869,3.69,3.54,1,2,26.76
21175,10006,9119,1958,3.69,3.54,1,2,24.6
21170,9696,9324,2064,3.69,3.54,1,2,13.38
20714,9143,9351,2133,3.69,3.54,1,2,10.9
20210,8680,9295,2151,3.69,3.54,1,2,6.81
19880,8369,9295,2134,3.69,3.54,1,2,3.31
19639,8185,9246,2125,3.69,3.54,1,2,2.2
19772,8219,9349,2122,3.69,3.54,1,2,2.15
20286,8522,9512,2172,3.69,3.54,1,2,3.63
21255,9223,9722,2235,3.69,3.54,1,2,11.73
23070,10364,10247,2380,3.69,3.54,1,2,22.43
25262,11516,11070,2590,3.69,3.54,1,2,35.23
26175,12055,11388,2648,3.69,3.54,1,2,38.17
25929,11976,11295,2577,3.69,3.54,1,2,35.33
25309,11681,11081,2469,3.69,3.54,1,2,33.57
24289,11197,10685,2333,3.69,3.54,1,2,32.24
22833,10497,10117,2146,3.69,3.54,1,2,30.48
21576,9955,9576,1973,3.69,3.54,1,2,25.72
20931,9749,9228,1882,3.69,3.54,0,2,24.52
20673,9777,9002,1823,3.69,3.54,0,2,24.32
20660,9883,8931,1775,3.69,3.54,0,2,22.6
20651,9750,9041,1786,3.69,3.54,0,2,24.17
21355,9947,9449,1876,3.69,3.54,0,2,25.98
23141,10684,10268,2096,3.69,3.54,0,2,31
25348,11729,11167,2351,3.69,3.54,0,2,40.84
26137,12025,11524,2491,3.69,3.54,0,2,40
25628,11450,11591,2500,3.69,3.54,0,2,32.79
24673,10797,11389,2409,3.69,3.54,0,2,27.56
23792,10271,11124,2329,3.69,3.54,0,2,24.65
23113,9909,10862,2279,3.69,3.54,0,2,19.19
22522,9745,10709,2006,3.69,3.54,0,2,17.51
22430,9762,10671,1937,3.69,3.54,0,2,15.39
22746,9962,10757,1968,3.69,3.54,0,2,15.64
23757,10597,10972,2126,3.69,3.54,0,2,22.64
25360,11544,11401,2347,3.69,3.54,0,2,29.83
27316,12450,12146,2647,3.69,3.54,0,2,40.24
28262,12884,12543,2758,3.69,3.54,0,2,45.94
27825,12774,12299,2673,3.69,3.54,0,2,41.19
26884,12329,11950,2525,3.69,3.54,0,2,37.46
25550,11680,11384,2406,3.69,3.54,0,2,33.82
23845,10864,10703,2200,3.69,3.54,0,2,29.78
22478,10315,10052,2036,3.69,3.54,0,2,25.83
21748,10133,9582,1954,3.69,3.23,0,2,23.65
21174,9870,9327,1892,3.69,3.23,0,2,24.01
20915,9770,9209,1849,3.69,3.23,0,2,23.17
