Date,Hour,F1,F2,F3,F4,F5,F6,Target
01/21/2020 ,1,20680,9644,9017,1924,4,5,29
01/21/2020 ,2,19960,9347,8643,1881,4,5,27
01/21/2020 ,3,19617,9165,8527,1835,4,5,27
01/21/2020 ,4,19726,9186,8611,1837,4,5,27
01/21/2020 ,5,20525,9552,8963,1911,4,5,27
01/21/2020 ,6,22349,10409,9762,2074,4,5,31
01/21/2020 ,7,24700,11561,10700,2329,4,5,38
01/21/2020 ,8,25848,12183,11114,2439,4,5,36
01/21/2020 ,9,25701,11906,11209,2477,4,5,36
01/21/2020 ,10,25144,11498,11125,2420,4,5,32
01/21/2020 ,11,24575,11231,10902,2346,4,5,28
01/21/2020 ,12,24360,11152,10821,2294,4,5,26
01/21/2020 ,13,24456,11152,10919,2295,4,5,25
01/21/2020 ,14,24456,11206,10873,2287,4,5,23
01/21/2020 ,15,24460,11230,10874,2269,4,5,26
01/21/2020 ,16,24860,11521,10962,2287,4,5,29
01/21/2020 ,17,26113,12216,11330,2469,4,5,33
01/21/2020 ,18,27809,12941,12044,2721,4,5,42
01/21/2020 ,19,28095,13049,12189,2753,4,5,43
01/21/2020 ,20,27536,12738,12010,2683,4,5,38
01/21/2020 ,21,26537,12200,11662,2570,4,5,35
01/21/2020 ,22,25100,11493,11098,2405,4,5,33
01/21/2020 ,23,23314,10690,10318,2204,4,5,30
01/21/2020 ,24,21814,9979,9673,2061,4,5,27
01/22/2020 ,1,20872,9554,9249,1969,4,4,23
01/22/2020 ,2,20206,9244,8964,1897,4,4,23
01/22/2020 ,3,19813,9060,8796,1854,4,4,22
01/22/2020 ,4,19858,9076,8821,1854,4,4,23
01/22/2020 ,5,20680,9436,9192,1937,4,4,24
01/22/2020 ,6,22411,10243,9932,2113,4,4,26
01/22/2020 ,7,24617,11341,10800,2344,4,4,36
01/22/2020 ,8,25519,11893,11100,2395,4,4,36
01/22/2020 ,9,25167,11755,11021,2272,4,4,29
01/22/2020 ,10,24382,11595,10610,2066,4,4,27
01/22/2020 ,11,23515,11212,10295,1898,4,4,24
01/22/2020 ,12,22969,11016,10032,1806,4,4,22
01/22/2020 ,13,22659,10842,9911,1792,4,4,20
01/22/2020 ,14,22768,10886,9938,1825,4,4,19
01/22/2020 ,15,23076,10949,10061,1940,4,4,21
01/22/2020 ,16,23728,11127,10333,2129,4,4,27
01/22/2020 ,17,24957,11555,10876,2387,4,4,33
01/22/2020 ,18,26896,12441,11701,2656,4,4,50
01/22/2020 ,19,27356,12694,11873,2700,4,4,47
01/22/2020 ,20,26857,12453,11686,2634,4,4,42
01/22/2020 ,21,26057,12080,11349,2530,4,4,38
01/22/2020 ,22,24783,11441,10865,2382,4,4,35
01/22/2020 ,23,23145,10716,10171,2179,4,4,30
01/22/2020 ,24,21861,10210,9562,2010,4,4,29
01/23/2020 ,1,21040,9837,9168,1944,4,4,28
01/23/2020 ,2,20456,9550,8911,1903,4,4,25
01/23/2020 ,3,20112,9390,8770,1861,4,4,24
01/23/2020 ,4,20244,9456,8837,1860,4,4,25
01/23/2020 ,5,21055,9803,9239,1915,4,4,27
01/23/2020 ,6,22781,10492,10051,2114,4,4,31
01/23/2020 ,7,24969,11475,10984,2356,4,4,35
01/23/2020 ,8,25799,12068,11194,2375,4,4,37
01/23/2020 ,9,25115,11897,10904,2179,4,4,28
01/23/2020 ,10,24162,11558,10516,1981,4,4,26
01/23/2020 ,11,23435,11215,10281,1842,4,4,24
01/23/2020 ,12,23175,11119,10176,1785,4,4,23
01/23/2020 ,13,23094,11129,10108,1772,4,4,21
01/23/2020 ,14,23530,11410,10191,1847,4,4,20
01/23/2020 ,15,23561,11195,10320,1965,4,4,23
01/23/2020 ,16,24002,11271,10509,2138,4,4,26
01/23/2020 ,17,25361,11895,11011,2362,4,4,31
01/23/2020 ,18,27027,12622,11703,2607,4,4,43
01/23/2020 ,19,27467,12781,11951,2640,4,4,41
01/23/2020 ,20,26944,12523,11758,2567,4,4,37
01/23/2020 ,21,26086,12072,11445,2473,4,4,35
01/23/2020 ,22,24780,11421,10931,2333,4,4,34
01/23/2020 ,23,23160,10676,10267,2123,4,4,30
01/23/2020 ,24,21649,9960,9637,1957,4,4,28
01/24/2020 ,1,20750,9533,9234,1883,4,4,26
01/24/2020 ,2,20274,9426,8920,1820,4,4,26
01/24/2020 ,3,19929,9333,8708,1775,4,4,24
01/24/2020 ,4,19954,9375,8693,1771,4,4,25
01/24/2020 ,5,20782,9763,9042,1853,4,4,26
01/24/2020 ,6,22557,10494,9883,2049,4,4,28
01/24/2020 ,7,24583,11341,10823,2275,4,4,37
01/24/2020 ,8,25567,11944,11147,2313,4,4,35
01/24/2020 ,9,25040,11717,10976,2196,4,4,28
01/24/2020 ,10,24146,11303,10716,2017,4,4,24
01/24/2020 ,11,23443,10882,10566,1898,4,4,20
01/24/2020 ,12,22947,10508,10523,1820,4,4,19
01/24/2020 ,13,22581,10275,10462,1754,4,4,17
01/24/2020 ,14,22698,10360,10474,1769,4,4,16
01/24/2020 ,15,23037,10543,10454,1945,4,4,17
01/24/2020 ,16,23567,10903,10458,2122,4,4,22
01/24/2020 ,17,24787,11541,10816,2345,4,4,31
01/24/2020 ,18,26506,12265,11584,2566,4,4,38
01/24/2020 ,19,26698,12329,11691,2585,4,4,37
01/24/2020 ,20,26005,12001,11390,2519,4,4,34
01/24/2020 ,21,25191,11599,11062,2434,4,4,33
01/24/2020 ,22,24200,11124,10676,2304,4,4,32
01/24/2020 ,23,22859,10516,10116,2133,4,4,30
01/24/2020 ,24,21528,9887,9560,1986,4,4,28
01/25/2020 ,1,20480,9375,9108,1900,4,3,24
01/25/2020 ,2,19704,9032,8734,1839,4,3,26
01/25/2020 ,3,19117,8794,8454,1768,4,3,24
01/25/2020 ,4,18970,8714,8397,1755,4,3,25
01/25/2020 ,5,19293,8813,8596,1775,4,3,25
01/25/2020 ,6,20210,9145,9085,1864,4,3,28
01/25/2020 ,7,21275,9648,9506,1996,4,3,32
01/25/2020 ,8,21774,9994,9598,2048,4,3,32
01/25/2020 ,9,21733,10129,9494,1981,4,3,28
01/25/2020 ,10,21184,9947,9367,1760,4,3,22
01/25/2020 ,11,20451,9617,9132,1605,4,3,18
01/25/2020 ,12,19954,9439,8902,1520,4,3,15
01/25/2020 ,13,19757,9284,8874,1509,4,3,16
01/25/2020 ,14,19838,9254,8938,1561,4,3,14
01/25/2020 ,15,20392,9452,9149,1707,4,3,16
01/25/2020 ,16,21388,9938,9454,1915,4,3,23
01/25/2020 ,17,22869,10610,10009,2165,4,3,31
01/25/2020 ,18,24727,11399,10826,2413,4,3,40
01/25/2020 ,19,25182,11573,11061,2457,4,3,38
01/25/2020 ,20,24766,11324,10948,2403,4,3,35
01/25/2020 ,21,24131,10995,10714,2328,4,3,33
01/25/2020 ,22,23237,10577,10346,2222,4,3,30
01/25/2020 ,23,22027,9993,9865,2077,4,3,27
01/25/2020 ,24,20863,9467,9367,1938,4,3,27
01/26/2020 ,1,20085,9150,8996,1847,4,3,25
01/26/2020 ,2,19386,8824,8694,1774,4,3,25
01/26/2020 ,3,18899,8615,8461,1724,4,3,26
01/26/2020 ,4,18696,8528,8370,1696,4,3,26
01/26/2020 ,5,18749,8574,8360,1711,4,3,25
01/26/2020 ,6,19211,8776,8543,1781,4,3,27
01/26/2020 ,7,19895,9126,8776,1872,4,3,28
01/26/2020 ,8,20412,9496,8843,1945,4,3,26
01/26/2020 ,9,20818,9702,8979,2012,4,3,20
01/26/2020 ,10,20838,9684,8995,2042,4,3,15
01/26/2020 ,11,20836,9697,9037,1998,4,3,13
01/26/2020 ,12,20428,9467,8950,1906,4,3,8
01/26/2020 ,13,20001,9348,8732,1808,4,3,10
01/26/2020 ,14,20158,9521,8707,1821,4,3,8
01/26/2020 ,15,20426,9593,8865,1861,4,3,9
01/26/2020 ,16,20943,9700,9128,2020,4,3,16
01/26/2020 ,17,22608,10393,9840,2277,4,3,27
01/26/2020 ,18,24724,11415,10698,2519,4,3,35
01/26/2020 ,19,25498,11820,11033,2551,4,3,34
01/26/2020 ,20,25207,11630,10997,2486,4,3,33
01/26/2020 ,21,24575,11328,10768,2385,4,3,31
01/26/2020 ,22,23489,10790,10358,2248,4,3,29
01/26/2020 ,23,22063,10137,9772,2064,4,3,27
01/26/2020 ,24,20716,9494,9210,1920,4,3,23
01/27/2020 ,1,19892,9116,8792,1885,4,3,20
01/27/2020 ,2,19344,8880,8550,1811,4,3,20
01/27/2020 ,3,19199,8796,8521,1778,4,3,20
01/27/2020 ,4,19481,8960,8634,1782,4,3,21
01/27/2020 ,5,20544,9474,9114,1847,4,3,22
01/27/2020 ,6,22378,10289,9926,2053,4,3,27
01/27/2020 ,7,24560,11331,10812,2300,4,3,38
01/27/2020 ,8,25460,11919,11097,2328,4,3,37
01/27/2020 ,9,24784,11588,10914,2174,4,3,27
01/27/2020 ,10,23748,11100,10576,1975,4,3,20
01/27/2020 ,11,23211,10822,10456,1843,4,3,20
01/27/2020 ,12,23025,10680,10480,1779,4,3,16
01/27/2020 ,13,22797,10539,10390,1785,4,3,17
01/27/2020 ,14,22872,10567,10409,1816,4,3,16
01/27/2020 ,15,23306,10676,10606,1945,4,3,17
01/27/2020 ,16,23902,10761,10893,2168,4,3,26
01/27/2020 ,17,25328,11493,11359,2391,4,3,31
01/27/2020 ,18,27181,12401,12038,2649,4,3,45
01/27/2020 ,19,27716,12712,12213,2696,4,3,42
01/27/2020 ,20,27149,12444,11993,2617,4,3,36
01/27/2020 ,21,26244,11988,11665,2496,4,3,33
01/27/2020 ,22,24912,11326,11152,2340,4,3,31
01/27/2020 ,23,23197,10535,10440,2129,4,3,28
01/27/2020 ,24,21734,9852,9808,1982,4,3,27
01/28/2020 ,1,20871,9461,9416,1902,4,4,23
01/28/2020 ,2,20316,9189,9205,1828,4,4,22
01/28/2020 ,3,20031,9033,9111,1790,4,4,21
01/28/2020 ,4,20143,9077,9173,1791,4,4,22
01/28/2020 ,5,21013,9471,9552,1881,4,4,22
01/28/2020 ,6,22821,10338,10272,2092,4,4,30
01/28/2020 ,7,24984,11449,11073,2334,4,4,41
01/28/2020 ,8,25705,11963,11249,2363,4,4,35
01/28/2020 ,9,24971,11814,10864,2174,4,4,29
01/28/2020 ,10,24057,11504,10464,1986,4,4,26
01/28/2020 ,11,23430,11274,10201,1859,4,4,23
01/28/2020 ,12,23022,10997,10124,1808,4,4,20
01/28/2020 ,13,22798,10726,10160,1824,4,4,18
01/28/2020 ,14,22796,10538,10281,1886,4,4,17
01/28/2020 ,15,23049,10494,10459,1999,4,4,18
01/28/2020 ,16,23786,10732,10823,2146,4,4,23
01/28/2020 ,17,25219,11419,11329,2382,4,4,29
01/28/2020 ,18,27188,12377,12089,2627,4,4,37
01/28/2020 ,19,27766,12776,12227,2665,4,4,36
01/28/2020 ,20,27266,12537,12038,2592,4,4,35
01/28/2020 ,21,26388,12111,11697,2480,4,4,34
01/28/2020 ,22,25057,11450,11188,2321,4,4,31
01/28/2020 ,23,23320,10641,10464,2118,4,4,27
01/28/2020 ,24,21860,9969,9829,1965,4,4,24
01/29/2020 ,1,21109,9606,9505,1899,4,4,19
01/29/2020 ,2,20525,9352,9238,1834,4,4,19
01/29/2020 ,3,20222,9208,9114,1795,4,4,19
01/29/2020 ,4,20355,9273,9181,1792,4,4,19
01/29/2020 ,5,21173,9662,9528,1872,4,4,21
01/29/2020 ,6,23069,10507,10360,2084,4,4,29
01/29/2020 ,7,25387,11648,11285,2325,4,4,39
01/29/2020 ,8,26031,12173,11371,2348,4,4,35
01/29/2020 ,9,25257,11936,11016,2166,4,4,28
01/29/2020 ,10,24087,11394,10595,1979,4,4,24
01/29/2020 ,11,23012,10802,10289,1822,4,4,20
01/29/2020 ,12,22460,10441,10183,1737,4,4,20
01/29/2020 ,13,22322,10284,10219,1728,4,4,17
01/29/2020 ,14,22733,10258,10585,1803,4,4,15
01/29/2020 ,15,23244,10323,10868,1966,4,4,17
01/29/2020 ,16,24254,10789,11173,2201,4,4,24
01/29/2020 ,17,25715,11539,11658,2415,4,4,31
01/29/2020 ,18,27467,12522,12180,2664,4,4,40
01/29/2020 ,19,28011,12853,12359,2696,4,4,40
01/29/2020 ,20,27545,12661,12178,2603,4,4,40
01/29/2020 ,21,26674,12253,11827,2492,4,4,36
01/29/2020 ,22,25315,11585,11285,2346,4,4,31
01/29/2020 ,23,23646,10801,10594,2155,4,4,29
01/29/2020 ,24,22205,10123,9989,1998,4,4,26
01/30/2020 ,1,21268,9706,9539,1926,4,4,25
01/30/2020 ,2,20632,9403,9260,1869,4,4,24
01/30/2020 ,3,20233,9240,9070,1821,4,4,24
01/30/2020 ,4,20265,9270,9063,1825,4,4,24
01/30/2020 ,5,21158,9660,9464,1920,4,4,27
01/30/2020 ,6,23012,10476,10284,2128,4,4,31
01/30/2020 ,7,25321,11628,11191,2370,4,4,42
01/30/2020 ,8,25953,12140,11301,2377,4,4,39
01/30/2020 ,9,25168,11837,11009,2191,4,4,29
01/30/2020 ,10,24198,11343,10750,1999,4,4,25
01/30/2020 ,11,23278,10798,10527,1857,4,4,22
01/30/2020 ,12,22822,10411,10524,1798,4,4,20
01/30/2020 ,13,22623,10160,10562,1816,4,4,18
01/30/2020 ,14,22739,10094,10682,1881,4,4,18
01/30/2020 ,15,23179,10205,10891,2003,4,4,21
01/30/2020 ,16,24079,10694,11112,2188,4,4,25
01/30/2020 ,17,25528,11580,11457,2396,4,4,32
01/30/2020 ,18,27249,12456,12063,2635,4,4,42
01/30/2020 ,19,27702,12704,12228,2674,4,4,42
01/30/2020 ,20,27238,12488,12060,2593,4,4,38
01/30/2020 ,21,26450,12118,11742,2492,4,4,33
01/30/2020 ,22,25177,11502,11242,2336,4,4,32
01/30/2020 ,23,23569,10739,10591,2143,4,4,28
01/30/2020 ,24,22146,10060,9993,1996,4,4,27
01/31/2020 ,1,21264,9657,9572,1933,4,4,26
01/31/2020 ,2,20575,9348,9269,1855,4,4,24
01/31/2020 ,3,20305,9245,9135,1818,4,4,24
01/31/2020 ,4,20377,9257,9181,1830,4,4,24
01/31/2020 ,5,21142,9591,9523,1914,4,4,25
01/31/2020 ,6,22894,10426,10233,2112,4,4,29
01/31/2020 ,7,25028,11538,11017,2341,4,4,38
01/31/2020 ,8,25576,11937,11151,2354,4,4,36
01/31/2020 ,9,24721,11526,10906,2162,4,4,29
01/31/2020 ,10,23724,11090,10555,1975,4,4,23
01/31/2020 ,11,22924,10654,10321,1854,4,4,20
01/31/2020 ,12,22304,10217,10167,1830,4,4,19
01/31/2020 ,13,22035,9936,10177,1834,4,4,16
01/31/2020 ,14,22276,9793,10502,1900,4,4,15
01/31/2020 ,15,22874,10003,10782,2011,4,4,18
01/31/2020 ,16,23740,10455,11045,2158,4,4,25
01/31/2020 ,17,25065,11178,11415,2381,4,4,31
01/31/2020 ,18,26560,12008,11883,2580,4,4,39
01/31/2020 ,19,26913,12277,11951,2593,4,4,40
01/31/2020 ,20,26294,12000,11687,2509,4,4,38
01/31/2020 ,21,25566,11643,11406,2411,4,4,33
01/31/2020 ,22,24515,11167,10958,2289,4,4,32
01/31/2020 ,23,23102,10551,10339,2120,4,4,27
01/31/2020 ,24,21743,9943,9734,1974,4,4,26
02/01/2020 ,1,20814,9580,9258,1883,4,4,27
02/01/2020 ,2,20230,9401,8921,1812,4,4,26
02/01/2020 ,3,19996,9424,8706,1767,4,4,24
02/01/2020 ,4,19828,9370,8604,1751,4,4,23
02/01/2020 ,5,20127,9491,8741,1786,4,4,23
02/01/2020 ,6,20940,9856,9105,1864,4,4,27
02/01/2020 ,7,21848,10374,9392,1960,4,4,34
02/01/2020 ,8,22160,10713,9359,1966,4,4,28
02/01/2020 ,9,21903,10717,9212,1864,4,4,20
02/01/2020 ,10,21133,10412,8901,1724,4,4,15
02/01/2020 ,11,20336,9892,8710,1646,4,4,14
02/01/2020 ,12,19818,9464,8674,1597,4,4,10
02/01/2020 ,13,19645,9212,8746,1607,4,4,10
02/01/2020 ,14,19968,9245,8973,1674,4,4,10
02/01/2020 ,15,20757,9548,9312,1819,4,4,13
02/01/2020 ,16,21820,9956,9789,1997,4,4,19
02/01/2020 ,17,23205,10526,10373,2225,4,4,29
02/01/2020 ,18,24924,11416,10986,2438,4,4,40
02/01/2020 ,19,25470,11756,11147,2481,4,4,43
02/01/2020 ,20,24959,11542,10927,2404,4,4,39
02/01/2020 ,21,24309,11259,10650,2313,4,4,36
02/01/2020 ,22,23406,10803,10316,2200,4,4,33
02/01/2020 ,23,22114,10186,9783,2058,4,4,29
02/01/2020 ,24,20878,9614,9259,1917,4,4,26
02/02/2020 ,1,20179,9367,8894,1828,4,4,28
02/02/2020 ,2,19771,9298,8622,1759,4,4,26
02/02/2020 ,3,19492,9196,8484,1716,4,4,26
02/02/2020 ,4,19318,9124,8397,1697,4,4,25
02/02/2020 ,5,19437,9179,8441,1711,4,4,26
02/02/2020 ,6,19999,9494,8628,1763,4,4,28
02/02/2020 ,7,20590,9832,8797,1838,4,4,31
02/02/2020 ,8,20786,10186,8645,1827,4,4,25
02/02/2020 ,9,20827,10477,8499,1734,4,4,19
02/02/2020 ,10,20491,10438,8335,1618,4,4,14
02/02/2020 ,11,19766,9900,8237,1533,4,4,8
02/02/2020 ,12,19232,9521,8107,1509,4,4,3
02/02/2020 ,13,18885,9195,8069,1528,4,4,0
02/02/2020 ,14,19189,9197,8296,1604,4,4,0
02/02/2020 ,15,20020,9507,8611,1797,4,4,1
02/02/2020 ,16,20765,9754,8957,1959,4,4,10
02/02/2020 ,17,22033,10303,9521,2120,4,4,19
02/02/2020 ,18,24025,11209,10377,2353,4,4,29
02/02/2020 ,19,24780,11682,10607,2403,4,4,33
02/02/2020 ,20,24807,11845,10495,2377,4,4,33
02/02/2020 ,21,24722,11825,10473,2334,4,4,33
02/02/2020 ,22,23803,11361,10128,2225,4,4,31
02/02/2020 ,23,22337,10660,9547,2037,4,4,28
02/02/2020 ,24,21216,10206,8991,1920,4,4,26
02/03/2020 ,1,20684,10110,8668,1808,4,4,27
02/03/2020 ,2,20196,9877,8473,1743,4,4,24
02/03/2020 ,3,20002,9782,8403,1709,4,4,23
02/03/2020 ,4,20288,9928,8526,1718,4,4,24
02/03/2020 ,5,21289,10368,8996,1802,4,4,25
02/03/2020 ,6,23114,11115,9882,1989,4,4,31
02/03/2020 ,7,25418,12162,10898,2223,4,4,39
02/03/2020 ,8,26269,12536,11301,2298,4,4,37
02/03/2020 ,9,25354,11707,11334,2185,4,4,30
02/03/2020 ,10,24081,10934,11028,1980,4,4,22
02/03/2020 ,11,23084,10476,10582,1853,4,4,20
02/03/2020 ,12,22349,10067,10381,1785,4,4,18
02/03/2020 ,13,22444,10052,10405,1874,4,4,18
02/03/2020 ,14,22660,10106,10438,2004,4,4,14
02/03/2020 ,15,22500,10124,10311,1951,4,4,14
02/03/2020 ,16,23313,10548,10587,2064,4,4,23
02/03/2020 ,17,25417,11784,11168,2341,4,4,29
02/03/2020 ,18,28039,13097,12154,2653,4,4,40
02/03/2020 ,19,29143,13641,12637,2728,4,4,42
02/03/2020 ,20,28888,13497,12585,2668,4,4,42
02/03/2020 ,21,28092,13080,12317,2558,4,4,38
02/03/2020 ,22,26693,12356,11816,2390,4,4,35
02/03/2020 ,23,24818,11427,11091,2174,4,4,31
02/03/2020 ,24,23329,10722,10468,2015,4,4,28
02/04/2020 ,1,22563,10412,10085,1941,4,4,28
02/04/2020 ,2,21982,10133,9843,1879,4,4,26
02/04/2020 ,3,21737,10015,9745,1848,4,4,25
02/04/2020 ,4,21918,10115,9806,1866,4,4,27
02/04/2020 ,5,22875,10556,10217,1967,4,4,29
02/04/2020 ,6,24859,11512,11015,2194,4,4,40
02/04/2020 ,7,27140,12663,11869,2461,4,4,48
02/04/2020 ,8,27569,12967,11974,2483,4,4,42
02/04/2020 ,9,26221,12266,11536,2284,4,4,30
02/04/2020 ,10,24751,11569,10993,2062,4,4,23
02/04/2020 ,11,23379,10773,10616,1867,4,4,21
02/04/2020 ,12,22773,10606,10308,1743,4,4,18
02/04/2020 ,13,22592,10595,10173,1714,4,4,14
02/04/2020 ,14,22601,10533,10191,1765,4,4,13
02/04/2020 ,15,22749,10448,10322,1868,4,4,16
02/04/2020 ,16,23740,10836,10735,2056,4,4,22
02/04/2020 ,17,25861,11836,11549,2359,4,4,33
02/04/2020 ,18,28436,13058,12561,2695,4,4,45
02/04/2020 ,19,29456,13564,12972,2796,4,4,47
02/04/2020 ,20,29198,13384,12934,2756,4,4,48
02/04/2020 ,21,28546,13055,12699,2671,4,4,43
02/04/2020 ,22,27163,12369,12160,2517,4,4,41
02/04/2020 ,23,25288,11433,11438,2304,4,4,35
02/04/2020 ,24,23721,10724,10745,2141,4,4,36
02/05/2020 ,1,22754,10286,10282,2075,4,4,28
02/05/2020 ,2,22167,10021,10013,2019,4,4,28
02/05/2020 ,3,21912,9904,9902,1989,4,4,28
02/05/2020 ,4,22073,9986,9959,2007,4,4,27
02/05/2020 ,5,23005,10424,10336,2117,4,4,28
02/05/2020 ,6,25039,11348,11200,2354,4,4,38
02/05/2020 ,7,27465,12518,12186,2616,4,4,47
02/05/2020 ,8,28007,12872,12352,2641,4,4,42
02/05/2020 ,9,26793,12163,12039,2459,4,4,37
02/05/2020 ,10,25350,11357,11616,2258,4,4,28
02/05/2020 ,11,24097,10771,11182,2037,4,4,23
02/05/2020 ,12,23260,10499,10806,1859,4,4,22
02/05/2020 ,13,22706,10240,10556,1821,4,4,18
02/05/2020 ,14,22781,10317,10517,1859,4,4,16
02/05/2020 ,15,23196,10491,10630,1987,4,4,18
02/05/2020 ,16,23756,10761,10815,2095,4,4,26
02/05/2020 ,17,25446,11638,11368,2352,4,4,30
02/05/2020 ,18,27680,12659,12240,2684,4,4,40
02/05/2020 ,19,28755,13188,12665,2802,4,4,41
02/05/2020 ,20,28407,13018,12519,2769,4,4,37
02/05/2020 ,21,27680,12631,12263,2687,4,4,36
02/05/2020 ,22,26363,11988,11757,2528,4,4,34
02/05/2020 ,23,24610,11142,11060,2322,4,4,32
02/05/2020 ,24,23050,10437,10376,2152,4,4,29
02/06/2020 ,1,22104,10023,9929,2068,4,4,26
02/06/2020 ,2,21492,9746,9652,2013,4,4,25
02/06/2020 ,3,21182,9611,9522,1968,4,4,24
02/06/2020 ,4,21275,9698,9534,1958,4,4,24
02/06/2020 ,5,22178,10094,9936,2057,4,4,26
02/06/2020 ,6,24196,11001,10821,2274,4,4,34
02/06/2020 ,7,26512,12146,11734,2525,4,4,42
02/06/2020 ,8,27026,12560,11840,2525,4,4,36
02/06/2020 ,9,25808,11960,11459,2301,4,4,29
02/06/2020 ,10,24499,11344,11020,2058,4,4,21
02/06/2020 ,11,23446,10780,10720,1880,4,4,21
02/06/2020 ,12,22794,10496,10474,1764,4,4,18
02/06/2020 ,13,22605,10503,10316,1729,4,4,16
02/06/2020 ,14,22647,10497,10343,1752,4,4,14
02/06/2020 ,15,22852,10499,10423,1877,4,4,15
02/06/2020 ,16,23461,10760,10578,2071,4,4,19
02/06/2020 ,17,24910,11466,11071,2318,4,4,30
02/06/2020 ,18,26880,12372,11840,2608,4,4,36
02/06/2020 ,19,27857,12846,12240,2708,4,4,39
02/06/2020 ,20,27415,12652,12036,2663,4,4,37
02/06/2020 ,21,26739,12277,11826,2572,4,4,34
02/06/2020 ,22,25568,11674,11408,2423,4,4,32
02/06/2020 ,23,23962,10852,10820,2228,4,4,28
02/06/2020 ,24,22532,10189,10196,2085,4,4,27
02/07/2020 ,1,21544,9783,9706,1992,4,4,26
02/07/2020 ,2,20959,9523,9444,1927,4,4,24
02/07/2020 ,3,20671,9382,9332,1888,4,4,23
02/07/2020 ,4,20848,9469,9405,1901,4,4,22
02/07/2020 ,5,21838,9900,9855,2003,4,4,23
02/07/2020 ,6,23764,10780,10685,2210,4,4,28
02/07/2020 ,7,26043,11931,11569,2447,4,4,41
02/07/2020 ,8,26612,12294,11772,2455,4,4,35
02/07/2020 ,9,25359,11642,11414,2225,4,4,27
02/07/2020 ,10,23927,10941,10930,1989,4,4,22
02/07/2020 ,11,22951,10456,10617,1819,4,4,21
02/07/2020 ,12,22378,10267,10347,1710,4,4,18
02/07/2020 ,13,22019,10063,10212,1694,4,4,16
02/07/2020 ,14,22140,10100,10210,1782,4,4,14
02/07/2020 ,15,22554,10267,10337,1903,4,4,15
02/07/2020 ,16,23225,10529,10578,2069,4,4,22
02/07/2020 ,17,24608,11304,10975,2275,4,4,28
02/07/2020 ,18,26436,12128,11720,2530,4,4,35
02/07/2020 ,19,27214,12504,12041,2609,4,4,39
02/07/2020 ,20,26651,12241,11798,2551,4,4,36
02/07/2020 ,21,25873,11931,11413,2467,4,4,32
02/07/2020 ,22,24884,11474,11002,2346,4,4,31
02/07/2020 ,23,23526,10821,10451,2192,4,4,28
02/07/2020 ,24,22264,10231,9940,2030,4,4,27
02/08/2020 ,1,21477,9888,9576,1949,4,4,26
02/08/2020 ,2,20843,9575,9326,1875,4,4,25
02/08/2020 ,3,20409,9403,9109,1826,4,4,23
02/08/2020 ,4,20282,9353,9050,1804,4,4,23
02/08/2020 ,5,20592,9483,9197,1832,4,4,23
02/08/2020 ,6,21359,9828,9525,1918,4,4,28
02/08/2020 ,7,22277,10351,9817,2015,4,4,36
02/08/2020 ,8,22616,10715,9790,2021,4,4,29
02/08/2020 ,9,22445,10928,9532,1905,4,4,20
02/08/2020 ,10,21764,10726,9225,1744,4,4,14
02/08/2020 ,11,20703,10097,8949,1597,4,4,10
02/08/2020 ,12,19888,9568,8750,1515,4,4,5
02/08/2020 ,13,19412,9271,8593,1495,4,4,4
02/08/2020 ,14,19468,9244,8638,1534,4,4,2
02/08/2020 ,15,20092,9513,8852,1673,4,4,5
02/08/2020 ,16,21064,9920,9198,1893,4,4,12
02/08/2020 ,17,22467,10503,9775,2132,4,4,24
02/08/2020 ,18,24539,11476,10625,2379,4,4,32
02/08/2020 ,19,25530,11959,11036,2473,4,4,38
02/08/2020 ,20,25188,11808,10899,2419,4,4,37
02/08/2020 ,21,24670,11566,10702,2340,4,4,33
02/08/2020 ,22,23869,11164,10405,2239,4,4,30
02/08/2020 ,23,22637,10580,9908,2091,4,4,27
02/08/2020 ,24,21412,10036,9374,1946,4,4,23
02/09/2020 ,1,20564,9758,8893,1854,4,4,22
02/09/2020 ,2,20104,9681,8579,1783,4,4,22
02/09/2020 ,3,19741,9509,8425,1743,4,4,23
02/09/2020 ,4,19585,9402,8361,1753,4,4,25
02/09/2020 ,5,19566,9270,8454,1767,4,4,26
02/09/2020 ,6,20061,9478,8692,1810,4,4,26
02/09/2020 ,7,20768,9873,8939,1869,4,4,27
02/09/2020 ,8,21175,10006,9119,1958,4,4,25
02/09/2020 ,9,21170,9696,9324,2064,4,4,13
02/09/2020 ,10,20714,9143,9351,2133,4,4,11
02/09/2020 ,11,20210,8680,9295,2151,4,4,7
02/09/2020 ,12,19880,8369,9295,2134,4,4,3
02/09/2020 ,13,19639,8185,9246,2125,4,4,2
02/09/2020 ,14,19772,8219,9349,2122,4,4,2
02/09/2020 ,15,20286,8522,9512,2172,4,4,4
02/09/2020 ,16,21255,9223,9722,2235,4,4,12
02/09/2020 ,17,23070,10364,10247,2380,4,4,22
02/09/2020 ,18,25262,11516,11070,2590,4,4,35
02/09/2020 ,19,26175,12055,11388,2648,4,4,38
02/09/2020 ,20,25929,11976,11295,2577,4,4,35
02/09/2020 ,21,25309,11681,11081,2469,4,4,34
02/09/2020 ,22,24289,11197,10685,2333,4,4,32
02/09/2020 ,23,22833,10497,10117,2146,4,4,30
02/09/2020 ,24,21576,9955,9576,1973,4,4,26
02/10/2020 ,1,20931,9749,9228,1882,4,4,25
